I_normalized,V_normalized
0.000000000000000000e+00,3.622159682515923596e-12
1.000000000000000021e-02,1.944655240407615338e-01
2.000000000000000042e-02,2.997467058094737125e-01
2.999999999999999889e-02,5.987544948911801557e-01
4.000000000000000083e-02,7.979068682395078493e-01
5.000000000000000278e-02,9.878988174271670086e-01
5.999999999999999778e-02,1.199211645531568227e+00
7.000000000000000666e-02,1.399132954308047294e+00
8.000000000000000167e-02,1.567945965233435768e+00
8.999999999999999667e-02,1.799448005918051985e+00
1.000000000000000056e-01,1.999390031842608551e+00
1.100000000000000006e-01,2.182205886788228355e+00
1.199999999999999956e-01,2.399382069517819183e+00
1.300000000000000044e-01,2.599604223558245497e+00
1.400000000000000133e-01,2.791569589322651535e+00
1.499999999999999944e-01,2.999618431987575384e+00
1.600000000000000033e-01,3.199695327528233602e+00
1.700000000000000122e-01,3.395918869311539634e+00
1.799999999999999933e-01,3.599487803161723232e+00
1.900000000000000022e-01,3.799739581017066214e+00
2.000000000000000111e-01,3.997807384295997579e+00
2.099999999999999922e-01,4.199642313862186782e+00
2.200000000000000011e-01,4.399775014200355550e+00
2.300000000000000100e-01,4.598560962777067829e+00
2.399999999999999911e-01,4.799520041054165631e+00
2.500000000000000000e-01,4.999802610482881882e+00
2.600000000000000089e-01,5.198957917122479344e+00
2.700000000000000178e-01,5.399465897844144990e+00
2.800000000000000266e-01,5.599832956952166541e+00
2.899999999999999800e-01,5.799063484065348995e+00
2.999999999999999889e-01,5.999365666394207430e+00
3.099999999999999978e-01,6.199799876658437014e+00
3.200000000000000067e-01,6.399040197032933364e+00
3.300000000000000155e-01,6.599565788068628258e+00
3.400000000000000244e-01,6.799740075900570169e+00
3.500000000000000333e-01,6.998921541752306297e+00
3.599999999999999867e-01,7.199583247250346041e+00
3.699999999999999956e-01,7.399827202966967832e+00
3.800000000000000044e-01,7.598455065563880950e+00
3.900000000000000133e-01,7.799575121029976188e+00
4.000000000000000222e-01,7.999751922244721314e+00
4.100000000000000311e-01,8.196906834388924423e+00
4.199999999999999845e-01,8.399704432325712844e+00
4.299999999999999933e-01,8.599784758303300691e+00
4.400000000000000022e-01,8.792288002158086258e+00
4.500000000000000111e-01,8.999737508148111687e+00
4.600000000000000200e-01,9.199707092268981867e+00
4.700000000000000289e-01,9.397503011460237587e+00
4.799999999999999822e-01,9.599803993745348762e+00
4.899999999999999911e-01,9.799425220053844754e+00
5.000000000000000000e-01,9.999114627785806064e+00
5.100000000000000089e-01,1.019971673880707641e+01
5.200000000000000178e-01,1.039825341753315513e+01
5.300000000000000266e-01,1.059956835096577166e+01
5.400000000000000355e-01,1.079958781998598560e+01
5.500000000000000444e-01,1.099315282134191207e+01
5.600000000000000533e-01,1.119959994719645380e+01
5.700000000000000622e-01,1.139918550369382899e+01
5.799999999999999600e-01,1.159921118254869121e+01
5.899999999999999689e-01,1.179963190624402181e+01
5.999999999999999778e-01,1.199307037052812674e+01
6.099999999999999867e-01,1.219945362386144261e+01
6.199999999999999956e-01,1.239919121076282060e+01
6.300000000000000044e-01,1.259908076088082396e+01
6.400000000000000133e-01,1.279943911400045486e+01
6.500000000000000222e-01,1.298925188622045823e+01
6.600000000000000311e-01,1.319943449669766800e+01
6.700000000000000400e-01,1.339803281686507042e+01
6.800000000000000488e-01,1.359914254563705605e+01
6.900000000000000577e-01,1.379892527400880198e+01
7.000000000000000666e-01,1.399818506268897522e+01
7.099999999999999645e-01,1.419897967941684946e+01
7.199999999999999734e-01,1.439387874300781611e+01
7.299999999999999822e-01,1.459885398359469910e+01
7.399999999999999911e-01,1.478465594791850002e+01
7.500000000000000000e-01,1.499857664457153028e+01
7.600000000000000089e-01,1.518752907075802128e+01
7.700000000000000178e-01,1.539790105438581236e+01
7.800000000000000266e-01,1.558591553348638215e+01
7.900000000000000355e-01,1.579712289072484843e+01
8.000000000000000444e-01,1.597699200116101892e+01
8.100000000000000533e-01,1.619571647164785944e+01
8.200000000000000622e-01,1.635688524013442802e+01
8.300000000000000711e-01,1.659191791287939211e+01
8.399999999999999689e-01,1.678430592787927011e+01
8.499999999999999778e-01,1.697752765342644565e+01
8.599999999999999867e-01,1.717345257928737823e+01
8.699999999999999956e-01,1.731702617593218108e+01
8.800000000000000044e-01,1.735601285575213737e+01
8.900000000000000133e-01,1.756933711494093586e+01
9.000000000000000222e-01,1.759776537538716923e+01
9.100000000000000311e-01,1.761555683680307993e+01
9.200000000000000400e-01,1.762569704702307760e+01
9.300000000000000488e-01,1.763160568286942720e+01
9.400000000000000577e-01,1.763442134661058347e+01
9.500000000000000666e-01,1.764638539287593844e+01
9.599999999999999645e-01,1.764351023995326528e+01
9.699999999999999734e-01,1.765321704423940474e+01
9.799999999999999822e-01,1.765314453843443587e+01
9.899999999999999911e-01,1.765392888353375511e+01
1.000000000000000000e+00,1.766130321296048322e+01
1.010000000000000009e+00,1.766733737228470957e+01
1.020000000000000018e+00,2.039893527382229621e+01
1.030000000000000027e+00,2.059916480701680541e+01
1.040000000000000036e+00,2.079925546720787111e+01
1.050000000000000044e+00,2.099928030940709434e+01
1.060000000000000053e+00,2.119942569377332120e+01
1.070000000000000062e+00,2.139944005209441258e+01
1.080000000000000071e+00,2.159952874684874402e+01
1.090000000000000080e+00,2.179956283026329444e+01
1.100000000000000089e+00,2.199960385014615483e+01
